number_of_reviews,calculated_host_listings_count,availability_365,room_type,price
0.07313195548489666,0.012269938650306749,0.9342465753424658,0.0,78
0.001589825119236884,0.0,0.0,0.0,300
0.030206677265500796,0.0,0.8712328767123287,0.5,250
0.004769475357710652,0.0,0.010958904109589041,0.0,125
0.009538950715421305,0.0,0.2684931506849315,0.5,199
0.003179650238473768,0.0,0.7698630136986302,0.0,65
0.009538950715421305,0.009202453987730062,0.3315068493150685,0.5,500
0.01907790143084261,0.006134969325153375,0.5835616438356165,0.0,999
0.001589825119236884,0.0,0.0,0.0,80
0.009538950715421305,0.0,0.0,0.0,42
0.033386327503974564,0.009202453987730062,0.9123287671232877,0.5,250
0.29093799682034976,0.003067484662576687,0.8931506849315068,0.0,81
0.01907790143084261,0.003067484662576687,0.24657534246575344,0.0,113
0.02384737678855326,0.0,0.9726027397260274,0.0,75
0.012718600953895072,0.012269938650306749,0.39452054794520547,0.5,134
0.07790143084260732,0.0,0.12876712328767123,0.0,70
0.007949125596184421,0.0,0.4767123287671233,0.0,150
0.012718600953895072,0.0,0.0027397260273972603,0.5,125
0.06677265500794913,0.006134969325153375,0.7780821917808219,0.5,1177
0.004769475357710652,0.0,0.0,0.0,70
0.003179650238473768,0.0,0.0,0.5,136
0.001589825119236884,0.0,0.0,0.5,190
0.12718600953895073,0.0,0.0,0.5,185
0.21780604133545312,0.003067484662576687,0.7643835616438356,0.5,49
0.012718600953895072,1.0,0.7205479452054795,0.5,505
0.0,0.0,0.0,0.0,75
0.0,0.0,0.03561643835616438,0.0,51
0.001589825119236884,0.0,0.0,0.0,49
0.001589825119236884,0.0,0.0,0.0,44
0.001589825119236884,0.0,0.0,0.0,40
0.25437201907790147,0.0,0.06301369863013699,0.0,89
0.001589825119236884,0.0,0.0,0.5,90
0.001589825119236884,0.0,0.0,0.5,143
0.003179650238473768,0.0,0.06301369863013699,0.0,95
0.004769475357710652,0.0,0.4931506849315069,0.0,130
0.0,0.0,0.0,0.0,200
0.0,0.0,0.0,0.0,99
0.022257551669316377,0.0,0.0,0.0,75
0.15580286168521465,0.003067484662576687,0.5287671232876713,0.5,69
0.001589825119236884,0.1411042944785276,0.9260273972602739,0.0,120
0.004769475357710652,0.0,0.42191780821917807,0.5,450
0.033386327503974564,0.0,0.42191780821917807,0.5,180
0.0,0.0,1.0,0.0,85
0.006359300476947536,0.0,0.3917808219178082,0.0,350
0.0,0.7085889570552147,0.5698630136986301,0.5,314
0.0,0.0,0.23835616438356164,0.5,110
0.017488076311605726,0.09202453987730062,0.6109589041095891,0.5,90
0.009538950715421305,0.0,0.5150684931506849,0.5,225
0.09379968203497616,0.0,0.7178082191780822,0.5,125
0.0,0.003067484662576687,0.0,0.0,85
0.006359300476947536,1.0,0.7452054794520548,0.5,217
0.09538950715421304,0.006134969325153375,0.947945205479452,0.0,58
0.06359300476947537,0.0,1.0,0.5,799
0.006359300476947536,0.0,0.12054794520547946,0.5,250
0.044515103338632754,0.0,0.9342465753424658,0.5,200
0.011128775834658189,0.15644171779141103,0.9315068493150686,0.5,149
0.001589825119236884,0.0,0.06575342465753425,0.0,59
0.004769475357710652,0.0,0.0,0.5,200
0.0,0.0,0.24383561643835616,0.5,100
0.030206677265500796,0.0,0.0,0.0,59
0.0,0.003067484662576687,0.0,0.5,225
0.007949125596184421,0.0,0.0,0.5,145
0.0,0.003067484662576687,0.010958904109589041,0.5,150
0.0,0.0,0.0,0.0,95
0.001589825119236884,0.02147239263803681,0.8602739726027397,0.5,309
0.022257551669316377,0.006134969325153375,0.9972602739726028,0.0,45
0.001589825119236884,0.0,0.0,0.0,60
0.028616852146263912,0.0,0.9945205479452055,0.5,450
0.012718600953895072,0.009202453987730062,0.11232876712328767,0.0,80
0.004769475357710652,0.003067484662576687,0.0,0.5,180
0.3497615262321145,0.0,0.06575342465753425,0.5,160
0.0,0.3680981595092025,0.9643835616438357,0.5,239
0.003179650238473768,0.0,0.0,0.5,120
0.0,0.0,0.23835616438356164,0.0,65
0.0,0.27607361963190186,0.9671232876712329,0.5,159
0.10333863275039747,0.0,0.0027397260273972603,0.5,159
0.012718600953895072,0.0,0.0,0.5,220
0.003179650238473768,0.003067484662576687,0.2410958904109589,0.5,400
0.04769475357710652,0.0,0.8383561643835616,0.5,71
0.14467408585055644,0.006134969325153375,0.673972602739726,0.5,61
0.0,0.0,0.0,0.5,190
0.057233704292527825,0.0,0.8438356164383561,0.5,200
0.028616852146263912,0.009202453987730062,0.5150684931506849,0.0,55
0.12400635930047696,0.03374233128834356,0.9863013698630138,0.0,85
0.028616852146263912,0.03374233128834356,0.473972602739726,0.5,225
0.12559618441971385,0.0,0.9205479452054794,0.0,90
0.08585055643879173,0.02147239263803681,0.2136986301369863,0.0,50
0.0,0.0,0.0,1.0,65
0.02384737678855326,0.003067484662576687,0.6520547945205479,0.0,79
0.0,0.003067484662576687,0.0,0.0,38
0.24165341812400637,0.015337423312883437,0.9287671232876712,0.5,215
0.1192368839427663,0.0,0.5917808219178082,0.5,99
0.109697933227345,0.003067484662576687,0.15342465753424658,0.0,95
0.003179650238473768,0.0,0.0,0.0,75
0.014308426073131956,0.003067484662576687,0.008219178082191782,0.0,70
0.0,0.0,0.0,0.5,80
0.05246422893481718,0.0,0.947945205479452,0.5,375
0.006359300476947536,0.0,0.021917808219178082,0.5,120
0.003179650238473768,0.0,0.6794520547945205,0.5,299
0.003179650238473768,0.012269938650306749,0.863013698630137,0.5,105
0.02384737678855326,0.0,0.3287671232876712,0.5,149
0.0,0.0,0.03287671232876713,0.5,150
0.02702702702702703,0.0,0.24383561643835616,0.0,50
0.001589825119236884,0.0,0.0,0.0,50
0.001589825119236884,0.0,0.0,0.0,68
0.012718600953895072,0.0,0.5013698630136987,0.5,115
0.015898251192368842,0.0,0.06575342465753425,0.0,90
0.0,0.0,0.0,0.0,35
0.0492845786963434,0.003067484662576687,0.4301369863013699,0.5,349
0.001589825119236884,0.0,0.043835616438356165,0.5,115
0.015898251192368842,0.003067484662576687,0.0,0.0,95
0.0,0.0,0.038356164383561646,0.5,180
0.0,0.003067484662576687,0.07945205479452055,0.5,150
0.044515103338632754,0.0,0.2904109589041096,0.0,36
0.004769475357710652,0.0,0.0,0.0,120
0.001589825119236884,0.003067484662576687,0.0,0.0,60
0.001589825119236884,0.0,0.0,0.0,90
0.004769475357710652,0.0,0.0,0.0,40
0.006359300476947536,0.0,0.0,0.5,85
0.007949125596184421,0.0,0.07397260273972603,0.5,300
0.003179650238473768,0.003067484662576687,0.8027397260273973,0.0,55
0.0,0.0,0.5068493150684932,0.5,130
0.009538950715421305,0.0,0.0,0.5,280
0.057233704292527825,0.0,0.0,0.0,47
0.006359300476947536,0.042944785276073615,0.873972602739726,0.5,115
0.014308426073131956,0.0,0.07945205479452055,0.0,85
0.0,0.0,0.9068493150684932,0.5,140
0.011128775834658189,0.0,0.6821917808219178,0.5,90
0.09379968203497616,0.0,0.6328767123287671,0.5,150
0.003179650238473768,0.003067484662576687,0.5178082191780822,0.5,100
0.1907790143084261,0.003067484662576687,0.263013698630137,0.5,170
0.01907790143084261,0.0,0.0,0.5,175
0.0492845786963434,0.003067484662576687,0.7972602739726028,0.5,200
0.14626391096979333,0.0,0.08767123287671233,0.5,120
0.006359300476947536,0.0,0.0,0.5,149
0.001589825119236884,0.042944785276073615,0.7972602739726028,0.5,115
0.36565977742448336,0.006134969325153375,0.9671232876712329,0.0,99
0.015898251192368842,0.0,0.18356164383561643,0.0,100
0.020667726550079493,0.0,0.0684931506849315,0.5,378
0.0,0.0,0.0,0.0,60
0.001589825119236884,0.0,0.0,0.0,50
0.10174880763116058,0.003067484662576687,0.3095890410958904,0.5,70
0.006359300476947536,0.006134969325153375,0.3424657534246575,0.0,65
0.3195548489666137,0.0,0.14794520547945206,0.0,50
0.20826709062003182,0.009202453987730062,0.810958904109589,0.5,700
0.004769475357710652,0.009202453987730062,0.8684931506849315,0.0,70
0.0,0.0,1.0,0.0,300
0.0,0.0,0.0,0.0,75
0.031796502384737683,0.0,0.10136986301369863,0.5,140
0.0,0.0,0.10136986301369863,0.5,89
0.012718600953895072,0.0,0.35342465753424657,0.5,350
0.022257551669316377,0.0,0.04657534246575343,0.5,70
0.007949125596184421,0.0,0.10136986301369863,0.0,45
0.0,0.0,0.0,0.0,100
0.003179650238473768,0.006134969325153375,0.016438356164383564,0.0,110
0.001589825119236884,0.3680981595092025,0.9452054794520548,0.5,369
0.0,0.0,0.0,1.0,300
0.12877583465818762,0.003067484662576687,0.6383561643835617,0.0,85
0.0,0.0,0.0,0.5,200
0.0,0.003067484662576687,0.9095890410958904,0.5,340
0.05246422893481718,0.009202453987730062,0.8164383561643835,0.0,55
0.046104928457869634,0.0,0.3315068493150685,0.5,250
0.001589825119236884,0.0,0.0,0.0,180
0.001589825119236884,0.012269938650306749,0.936986301369863,0.0,365
0.0,0.003067484662576687,0.0,0.5,115
0.0,0.003067484662576687,0.0,0.0,102
0.0,0.0,0.0,1.0,85
0.012718600953895072,0.009202453987730062,0.0,0.5,90
0.0,0.08282208588957056,0.8794520547945206,1.0,35
0.025437201907790145,0.0,0.821917808219178,0.0,69
0.0,0.003067484662576687,0.8876712328767123,0.5,200
0.041335453100158986,0.0,0.0,0.5,225
0.004769475357710652,0.0,0.0,0.5,145
0.015898251192368842,0.003067484662576687,0.0,0.0,99
0.001589825119236884,0.0,0.9972602739726028,0.0,300
0.030206677265500796,0.0,0.40821917808219177,0.0,90
0.03497615262321145,0.0,0.5178082191780822,0.5,120
0.06359300476947537,0.0,0.0,0.5,108
0.0,0.0,0.0,0.0,65
0.006359300476947536,0.0,0.23835616438356164,0.0,173
0.0906200317965024,0.003067484662576687,0.7890410958904109,0.0,115
0.007949125596184421,0.0,0.0,0.5,150
0.001589825119236884,0.006134969325153375,0.4301369863013699,0.0,35
